text,label_class,label,illness,area,hospital,doctor,category
两天前开始喉咙痛，咽喉部有浓痰，睡觉痰有影响呼吸问题，头痛，今天凌晨开始流鼻涕，腿软,临床表现(病症表现),4,喉咙痛,nall,nall,nall,nall
请问阴道镜术后出血正常吗？,临床表现(病症表现),4,阴道镜术后出血,nall,nall,nall,nall
高压123低压57心跳78正常吗？,临床表现(病症表现),4,nall,nall,nall,nall,nall
内分泌失调是什么症状？,临床表现(病症表现),4,内分泌失调,nall,nall,nall,nall
心绞痛会放射到喉咙和气管吗,临床表现(病症表现),4,心绞痛,nall,nall,nall,nall
有风湿性心脏病为什么会手麻嘴麻,临床表现(病症表现),4,风湿性心脏病,nall,nall,nall,nall
打扰问一下脑损伤后综合征临床表现,临床表现(病症表现),4,脑损伤后综合征,nall,nall,nall,nall
坐着睡，流口水，喝水多，右眼珠往眼角外侧歪，左脚穿鞋老掉，走路慢，十年前出车祸脑出血做过开颅手术，,临床表现(病症表现),4,脑出血,nall,nall,nall,nall
我今年37岁了，最近一段时间总是出现咳嗽咳痰的症状，身体特别的难受，检查说我是得了慢性支气管炎，我想问一下慢性支气管炎的症状有哪些？,临床表现(病症表现),4,慢性支气管炎,nall,nall,nall,nall
这一段时间身体发热，没力气，本来以为是感冒，但是最近病情加重了，伴随有心绞痛。听人说有可能是急性心肌梗塞，想知道急性心肌梗塞的症状是什么？,临床表现(病症表现),4,急性心肌梗塞,nall,nall,nall,nall
尿痛是指尿什么位置痛？尿痛是指尿什么位置痛？,临床表现(病症表现),4,尿痛,nall,nall,nall,nall
宝宝肚子发胀怎么办啊,临床表现(病症表现),4,肚子发胀,nall,nall,nall,nall
我没有小肚子疼，就是向上厕所就是上不出来,临床表现(病症表现),4,nall,nall,nall,nall,nall
四肢抽搐，翻白眼，手脚僵直，嘴吐白沫，咬舌头，2006年元月1日开始发生这种情况，像这孩子的情况是不是癫痫？,临床表现(病症表现),4,癫痫,nall,nall,nall,nall
怀孕7个月夜里2点醒来多梦是怎么回事呢？每晚做的都是乱七八糟的噩梦，搞得我都快累死啦。,临床表现(病症表现),4,多梦,nall,nall,nall,nall
胸腔镜手术半年后，突然有气胸的感觉，是气胸复发了吗？九个月前第一次气胸。,临床表现(病症表现),4,气胸,nall,nall,nall,nall
痤疮反反复复半年大概经过是先是以丘疹为主的后面又是小脓包型然后几天不咋长最近长的都是硬节的下颚有的黄豆大小有的白白的很小的脓包还有很多疤有个好了现在疤是凸出来的硬结,临床表现(病症表现),4,痤疮,nall,nall,nall,nall
喉咙壁有痰，但是没有感冒什么的，有时候会不舒服，会吐一点点痰，有问题吗,临床表现(病症表现),4,喉咙壁有痰,nall,nall,nall,nall
经行发热临床表现,临床表现(病症表现),4,经行发热,nall,nall,nall,nall
我刚被查出二尖瓣关闭不全时医生就和我说过，这个病最怕的就是心衰，我平时也特别注意观察，但自己也不是特别懂，就想问，二尖瓣关闭不全左心衰时有什么表现？,临床表现(病症表现),4,二尖瓣关闭不全,nall,nall,nall,nall
快50岁，姨妈绝经期间，姨妈连续几个月，都过不去，是什么原因,临床表现(病症表现),4,绝经,nall,nall,nall,nall
脸部长了像痱子的东西,临床表现(病症表现),4,痱子,nall,nall,nall,nall
为什么我胸部有很硬的东西,临床表现(病症表现),4,胸硬,nall,nall,nall,nall
今年18岁有尿不尽的感觉,临床表现(病症表现),4,尿不尽,nall,nall,nall,nall
您好，我想请问您一下啊，小便的时候尿道痛还有点痒是怎么回事啊要吃什么药?,临床表现(病症表现),4,尿道痛,nall,nall,nall,nall
孩子咳嗽差不多都开一个月了，期间吃药的时候好一些几乎不咳嗽了，以为好了呢，可是孩子晚上的时候也总是咳嗽，白天好像轻一些，请问是不是慢性支气管炎啊?,临床表现(病症表现),4,慢性支气管炎,nall,nall,nall,nall
手足徐动症的症状表现是什么,临床表现(病症表现),4,手足徐动症,nall,nall,nall,nall
昆明最好癫痫？我朋友2年前因事故照成脑外伤，出现癫痫发作。四肢抽搐，两眼上翻，牙关紧闭，意识不清。癫痫常见的症状都是有哪些，不知道这种病是否好治疗，希望了解一些癫痫的常见症状。,临床表现(病症表现),4,癫痫,昆明,nall,nall,nall
我是腰椎间盘突出s1和5椎现在肌肉有未缩现象大腿到小腿涨和麻,临床表现(病症表现),4,腰椎间盘突出,nall,nall,nall,nall
不明原因发热，最高38度，多于午后起病，无咳嗽咳痰，无尿频尿急尿痛，无恶心呕吐腹胀腹痛,临床表现(病症表现),4,发热,nall,nall,nall,nall
婴儿肛门周围红是怎么回事?,临床表现(病症表现),4,肛门周围红,nall,nall,nall,nall
小孩呼吸肚子动得好厉害,临床表现(病症表现),4,nall,nall,nall,nall,nall
喝农药医院抢求护士说胃出血严重吗？,临床表现(病症表现),4,胃出血,nall,nall,nall,nall
尿路感染引发的症状是什么,临床表现(病症表现),4,尿路感染,nall,nall,nall,nall
疑神疑鬼，心神不宁，焦虑,临床表现(病症表现),4,焦虑,nall,nall,nall,nall
子宫癌病症是啥。。,临床表现(病症表现),4,子宫癌,nall,nall,nall,nall
我有一个同学，性生活是比较混乱，前段时间被检查患有尖锐湿疣，目前得了尖锐湿疣怎样治疗效果才好？如何才能避免复发？想得到什么帮助：如何医治,临床表现(病症表现),4,尖锐湿疣,nall,nall,nall,nall
脑肿瘤的初期症状都有哪些？,临床表现(病症表现),4,脑肿瘤,nall,nall,nall,nall
最近看了一篇报到，有糖尿病的人到了老年特别容易的老年糖尿病肾病，想知道老年糖尿病肾病的症状有什么？,临床表现(病症表现),4,糖尿病,nall,nall,nall,nall
"宝宝的小腿处张了很多小红点，医院说是血管瘤严重吗？,内蒙古婴儿在小腿处上长有血管瘤危害大不大？",临床表现(病症表现),4,血管瘤,内蒙古,nall,nall,nall
总是生气，爱发脾气，注意力不集中，懒散，上课溜号,临床表现(病症表现),4,nall,nall,nall,nall,nall
有点尿频，，，，，，，，，，，，,临床表现(病症表现),4,尿频,nall,nall,nall,nall
您好，我问问皮肤肿瘤现象怎么杨的,临床表现(病症表现),4,皮肤肿瘤,nall,nall,nall,nall
请问月经期要十来天才完属于月经血瘀吗？,临床表现(病症表现),4,月经血瘀,nall,nall,nall,nall
请问阴道内凹凸不平不光滑偶尔会出血怎么治疗？,临床表现(病症表现),4,阴道内凹凸不平,nall,nall,nall,nall
心绞痛失眠是怎么回事,临床表现(病症表现),4,心绞痛,nall,nall,nall,nall
你好，这几天我上厕所小便总是有一种刺痛的感觉，好像也总是尿不完，一下子就要去厕所，请问这是为什么呢？,临床表现(病症表现),4,尿不完,nall,nall,nall,nall
糖尿病人为什么会胖？,临床表现(病症表现),4,糖尿病,nall,nall,nall,nall
儿童抽动症如何诊断？,临床表现(病症表现),4,儿童抽动症,nall,nall,nall,nall
老年心脏钙化综合征的症状有哪些,临床表现(病症表现),4,心脏钙化综合征,nall,nall,nall,nall
急性心肌梗死发病前有无先兆症状？,临床表现(病症表现),4,急性心肌梗,nall,nall,nall,nall
外耳湿疹的症状,临床表现(病症表现),4,外耳湿疹,nall,nall,nall,nall
我儿子腹泻一天了,临床表现(病症表现),4,腹泻,nall,nall,nall,nall
癫痫是是日常生活中比较多见的一类脑神经疾病。癫痫病人会无规律的发作。那么在医院里是如何检查有没有患上癫痫病的呢,临床表现(病症表现),4,癫痫,nall,nall,nall,nall
脊髓压迫症要做哪些检查,临床表现(病症表现),4,脊髓压迫症,nall,nall,nall,nall
我孩子上嘴皮内有一个米粒大小的硬物，医生的建议是需要切除，病理检查是血管瘤。内蒙古婴儿得了血管瘤好治吗？,临床表现(病症表现),4,血管瘤,内蒙古,nall,nall,nall
早上起床头有点痛带有咳嗽,临床表现(病症表现),4,咳嗽,nall,nall,nall,nall
高血压会引起呕吐吗,临床表现(病症表现),4,高血压,nall,nall,nall,nall
抑郁症，心烦意燥，什么也不想吃,临床表现(病症表现),4,抑郁症,nall,nall,nall,nall
我经常在活动时突然停止，两眼凝视，精神不正常，面无表情，可持续数分钟至数小时。有时也会无意识咀嚼、流口水、吞咽东西动作，吸吮动作、恶心，带有腹痛、恶心呕吐和意识丧失，严重的时候会奔跑、踢打、胡言乱语。,临床表现(病症表现),4,nall,nall,nall,nall,nall
阴道异物出现像浓鼻涕一样的分泌物,临床表现(病症表现),4,阴道异物,nall,nall,nall,nall
女，我最近老是想上厕所上完还很疼还带血丝？,临床表现(病症表现),4,nall,nall,nall,nall,nall
患口腔癌早期有什么症状显现,临床表现(病症表现),4,口腔癌,nall,nall,nall,nall
宝宝五个月了消化不良拉的便便呈膏状也贪睡了改怎么办,临床表现(病症表现),4,消化不良,nall,nall,nall,nall
每天睡觉会在五点左右醒来。之后又睡得着。醒来的时候还很清醒。有时候晚上10点睡，有时候11点。但是固定就是五点醒。,临床表现(病症表现),4,nall,nall,nall,nall,nall
心里一阵阵的不知道怎么形容的感觉，心跳没有加快，感觉不深呼吸，一阵里面会带动神经的感觉，手脚抖。,临床表现(病症表现),4,手脚抖,nall,nall,nall,nall
我想问一下急性梗阻性化脓性胆管炎的症状,临床表现(病症表现),4,急性梗阻性化脓性胆管炎,nall,nall,nall,nall
早搏16000二联110现在吃稳心颗粒和胺碘酮不吃药的时候，没有感觉胸脯疼，现在吃药感觉胸脯疼，是怎么回事,临床表现(病症表现),4,胸脯疼,nall,nall,nall,nall
医生您好，我最近晚上经常上厕所，感觉也没怎么喝水，咳嗽就是觉得急怎么办啊,临床表现(病症表现),4,经常上厕所,nall,nall,nall,nall
45岁，女，最近总是很烦躁，而且身上也很累，不干活也累，去医院检查是生病了，请问医生脑供血不足是不是会引起脱发？,临床表现(病症表现),4,脑供血不足,nall,nall,nall,nall
我想问一下桡骨茎突部狭窄性腱鞘炎现象,临床表现(病症表现),4,桡骨茎突部狭窄性腱鞘炎,nall,nall,nall,nall
孩子的手臂上有血管瘤，那里有血流没看到效果医生说要一个疗程七次后在看这么打针会不会引起其他病，内蒙古婴儿长在手臂上的血管瘤会有危害吗？,临床表现(病症表现),4,血管瘤,内蒙古,nall,nall,nall
晚上好，今年我处个对象，四月五月和有过两次性接触没有安全措施，接触后四月中旬左右开始闹肚子好两三天闹一回，有三四回半个月左右，六月初开始经常感冒有时咳嗽，六月十四五号左右感觉身体发热，但没感觉冷，就是身体发热我也不知是不是低烧，喜欢被凉风吹身体舒服。量两次体温分别37。2，36。9。六月底症状全好，干咳至今一个多月不见好时而会感觉发低烧，会是艾滋病吗。我是无意看到艾滋病文章，越看越像，望诊断谢谢了,临床表现(病症表现),4,艾滋病,nall,nall,nall,nall
大概间隔一个月左右的样子就会出现头痛，每次都是突然就痛了，时间为7-8小时左右，,临床表现(病症表现),4,头痛,nall,nall,nall,nall
先天性的左肺动脉狭窄,临床表现(病症表现),4,先天性的左肺动脉狭窄,nall,nall,nall,nall
我在下楼时脚崴了，回到家的时候发现脚踝关节处有点松了，而且行走时也有疼痛，右边出现隆起类似于肿胀。现在该怎么办,临床表现(病症表现),4,脚崴,nall,nall,nall,nall
腰疼还有心下面有时候也疼还有关节也疼就是今天去过几次夜店想问你一下,临床表现(病症表现),4,腰疼,nall,nall,nall,nall
左下腹部舒服，尿多。小便后好一点，是什么回事？请教大夫。,临床表现(病症表现),4,nall,nall,nall,nall,nall
宝宝从出生十天发现手心上有红色血印有点泡是怎么回事，去医院医生说是血管瘤。内蒙古婴儿在手心长有血管瘤危害大不大？,临床表现(病症表现),4,血管瘤,内蒙古,nall,nall,nall
风湿性心脏病临床上以什么最常见,临床表现(病症表现),4,风湿性心脏病,nall,nall,nall,nall
脑梗嘴唇麻木手指麻木,临床表现(病症表现),4,脑梗,nall,nall,nall,nall
每次上厕所胀痛，还想上，却上不出来,临床表现(病症表现),4,上厕所胀痛,nall,nall,nall,nall
经前肚子疼怎么办,临床表现(病症表现),4,肚子疼,nall,nall,nall,nall
吃饭没事，但是喝水很难下咽。一直这样，是怎么回事，然后胸口总是感觉被嘞着一样，很难受，有点疼,临床表现(病症表现),4,胸口疼,nall,nall,nall,nall
女，71岁，经常会胸闷，有时还心痛感，检查出是冠心病初期，还不是很严重，但是肾不是很好,临床表现(病症表现),4,胸闷,nall,nall,nall,nall
鼻子不通，半夜咳嗽，失眠，流鼻涕，服用什么药物进行治疗啊。,临床表现(病症表现),4,鼻子不通,nall,nall,nall,nall
喷门癌的早期症状有什么呢？,临床表现(病症表现),4,喷门癌,nall,nall,nall,nall
上海比较好的牛皮癣专科医院？前些天的时候，突然发现身体上面出现了很多癣，形状不太规则，表面还有很多白色的干屑，很厚的一层，而且这些癣还非常顽固，用了很多种药膏也没有治好，后来经过检查，是得了皮肤病牛皮癣。,临床表现(病症表现),4,牛皮癣,nall,nall,nall,nall
